Timestamp,Open,High,Low,Close
2023-04-06 13:00:00,27904.04000000,27907.59000000,27711.00000000,27850.00000000
2023-04-06 12:00:00,27953.61000000,28028.60000000,27900.00000000,27904.04000000
2023-04-06 11:00:00,27910.97000000,27988.58000000,27850.00000000,27953.62000000
2023-04-06 10:00:00,28063.91000000,28088.88000000,27907.77000000,27910.97000000
2023-04-06 09:00:00,28036.75000000,28073.92000000,28006.46000000,28063.91000000
2023-04-06 08:00:00,28068.91000000,28081.06000000,27969.61000000,28036.75000000
2023-04-06 07:00:00,28128.42000000,28130.00000000,28067.28000000,28068.91000000
2023-04-06 06:00:00,28039.74000000,28153.69000000,28022.48000000,28128.42000000
2023-04-06 05:00:00,28064.45000000,28095.71000000,27978.21000000,28039.73000000
2023-04-06 04:00:00,27999.14000000,28090.00000000,27878.60000000,28064.46000000
2023-04-06 03:00:00,28170.01000000,28182.05000000,27918.35000000,27999.15000000
2023-04-06 02:00:00,28175.28000000,28212.50000000,28137.67000000,28170.01000000
2023-04-06 01:00:00,28181.06000000,28236.15000000,28132.16000000,28175.28000000
2023-04-06 00:00:00,28150.61000000,28217.37000000,28134.39000000,28181.06000000
2023-04-05 23:00:00,28240.64000000,28300.00000000,28132.82000000,28150.61000000
2023-04-05 22:00:00,28030.19000000,28308.04000000,27967.80000000,28240.64000000
2023-04-05 21:00:00,28023.75000000,28060.00000000,27935.71000000,28030.20000000
2023-04-05 20:00:00,27947.99000000,28120.00000000,27919.23000000,28023.74000000
2023-04-05 19:00:00,28031.09000000,28053.88000000,27805.10000000,27947.99000000
2023-04-05 18:00:00,28105.19000000,28127.00000000,27860.00000000,28031.09000000
2023-04-05 17:00:00,28404.57000000,28476.81000000,28087.00000000,28105.20000000
2023-04-05 16:00:00,28568.57000000,28600.50000000,28300.00000000,28404.58000000
2023-04-05 15:00:00,28554.37000000,28750.00000000,28312.50000000,28568.95000000
2023-04-05 14:00:00,28510.00000000,28567.85000000,28480.72000000,28554.38000000
2023-04-05 13:00:00,28508.75000000,28529.72000000,28476.24000000,28510.00000000
2023-04-05 12:00:00,28543.80000000,28595.94000000,28502.16000000,28508.76000000
2023-04-05 11:00:00,28525.20000000,28600.00000000,28450.50000000,28543.80000000
2023-04-05 10:00:00,28534.43000000,28540.00000000,28455.00000000,28525.21000000
2023-04-05 09:00:00,28582.84000000,28603.59000000,28491.29000000,28534.42000000
2023-04-05 08:00:00,28506.61000000,28624.35000000,28480.67000000,28582.84000000
2023-04-05 07:00:00,28544.73000000,28577.38000000,28483.09000000,28506.62000000
2023-04-05 06:00:00,28565.58000000,28575.79000000,28428.69000000,28544.72000000
2023-04-05 05:00:00,28571.42000000,28775.00000000,28522.99000000,28565.57000000
2023-04-05 04:00:00,28661.81000000,28740.00000000,28543.34000000,28571.41000000
2023-04-05 03:00:00,28165.47000000,28733.00000000,28099.68000000,28661.81000000
2023-04-05 02:00:00,28187.25000000,28211.86000000,28078.63000000,28165.47000000
2023-04-05 01:00:00,28223.62000000,28258.93000000,28182.22000000,28187.26000000
2023-04-05 00:00:00,28250.04000000,28254.11000000,28160.51000000,28223.62000000
2023-04-04 23:00:00,28189.25000000,28305.00000000,28174.44000000,28250.04000000
2023-04-04 22:00:00,28114.42000000,28199.00000000,28070.70000000,28189.25000000
2023-04-04 21:00:00,28226.98000000,28260.00000000,28083.33000000,28114.42000000
2023-04-04 20:00:00,28098.98000000,28235.04000000,28079.99000000,28226.99000000
2023-04-04 19:00:00,28030.05000000,28131.35000000,27971.07000000,28098.99000000
2023-04-04 18:00:00,28123.00000000,28144.58000000,27947.59000000,28030.04000000
2023-04-04 17:00:00,28111.03000000,28257.00000000,28079.69000000,28123.00000000
2023-04-04 16:00:00,28267.69000000,28399.00000000,28061.00000000,28111.04000000
2023-04-04 15:00:00,28289.51000000,28381.19000000,28205.67000000,28267.68000000
2023-04-04 14:00:00,28219.64000000,28444.44000000,28164.33000000,28289.52000000
2023-04-04 13:00:00,28198.77000000,28350.00000000,28172.48000000,28219.63000000
2023-04-04 12:00:00,28103.49000000,28207.27000000,28028.79000000,28198.76000000
2023-04-04 11:00:00,28021.31000000,28137.98000000,27931.20000000,28103.48000000
2023-04-04 10:00:00,28078.13000000,28143.03000000,27962.47000000,28021.30000000
2023-04-04 09:00:00,27890.01000000,28145.00000000,27860.17000000,28078.14000000
2023-04-04 08:00:00,27813.86000000,27939.18000000,27813.86000000,27890.01000000
2023-04-04 07:00:00,27855.06000000,27885.28000000,27775.37000000,27813.86000000
2023-04-04 06:00:00,27857.35000000,27965.00000000,27850.00000000,27855.06000000
2023-04-04 05:00:00,27816.16000000,27950.62000000,27780.79000000,27857.35000000
2023-04-04 04:00:00,27760.58000000,27900.24000000,27693.80000000,27816.16000000
2023-04-04 03:00:00,27800.00000000,27868.31000000,27662.79000000,27760.58000000
2023-04-04 02:00:00,27800.00000000,28000.00000000,27739.75000000,27800.00000000
2023-04-04 01:00:00,27714.57000000,27943.62000000,27668.00000000,27799.99000000
2023-04-04 00:00:00,27582.77000000,27765.00000000,27200.24000000,27714.56000000
2023-04-03 23:00:00,28081.08000000,28093.56000000,27460.00000000,27582.78000000
2023-04-03 22:00:00,28152.00000000,28238.53000000,28037.20000000,28081.08000000
2023-04-03 21:00:00,27986.48000000,28237.00000000,27938.46000000,28152.00000000
2023-04-03 20:00:00,27930.83000000,28084.62000000,27875.00000000,27986.48000000
2023-04-03 19:00:00,28051.48000000,28129.99000000,27918.45000000,27930.84000000
2023-04-03 18:00:00,27995.04000000,28112.99000000,27951.57000000,28051.48000000
2023-04-03 17:00:00,28258.79000000,28303.25000000,27945.19000000,27995.04000000
2023-04-03 16:00:00,28163.00000000,28375.00000000,28116.02000000,28258.78000000
2023-04-03 15:00:00,28253.73000000,28257.69000000,28063.17000000,28163.01000000
2023-04-03 14:00:00,28303.76000000,28319.58000000,28215.59000000,28253.73000000
2023-04-03 13:00:00,28327.33000000,28500.99000000,28301.13000000,28303.77000000
2023-04-03 12:00:00,28335.00000000,28398.00000000,28300.00000000,28327.33000000
2023-04-03 11:00:00,27958.73000000,28450.00000000,27958.73000000,28335.00000000
2023-04-03 10:00:00,27779.47000000,27962.90000000,27771.09000000,27958.74000000
2023-04-03 09:00:00,27679.58000000,27793.25000000,27644.50000000,27779.48000000
2023-04-03 08:00:00,27704.40000000,27764.86000000,27660.00000000,27679.57000000
2023-04-03 07:00:00,27753.85000000,27756.72000000,27588.00000000,27704.39000000
2023-04-03 06:00:00,27719.09000000,27777.72000000,27623.45000000,27753.85000000
2023-04-03 05:00:00,27709.85000000,27815.42000000,27658.36000000,27719.09000000
2023-04-03 04:00:00,28114.63000000,28144.12000000,27560.00000000,27709.94000000
2023-04-03 03:00:00,28171.87000000,28182.17000000,28064.52000000,28114.62000000
2023-04-03 02:00:00,28105.80000000,28203.35000000,28044.23000000,28171.87000000
2023-04-03 01:00:00,28014.80000000,28115.76000000,27858.29000000,28105.81000000
2023-04-03 00:00:00,28058.75000000,28156.34000000,27981.00000000,28014.80000000
2023-04-02 23:00:00,27943.84000000,28088.38000000,27902.71000000,28058.75000000
2023-04-02 22:00:00,28156.97000000,28172.76000000,27856.43000000,27943.85000000
2023-04-02 21:00:00,28194.40000000,28213.39000000,28152.80000000,28156.98000000
2023-04-02 20:00:00,28121.97000000,28229.90000000,28109.16000000,28194.39000000
2023-04-02 19:00:00,28124.80000000,28143.54000000,27927.00000000,28121.97000000
2023-04-02 18:00:00,28273.10000000,28275.73000000,28037.59000000,28124.81000000
2023-04-02 17:00:00,28279.52000000,28350.00000000,28239.45000000,28273.10000000
2023-04-02 16:00:00,28265.25000000,28346.05000000,28135.80000000,28279.53000000
2023-04-02 15:00:00,28357.93000000,28361.00000000,28240.17000000,28265.26000000
2023-04-02 14:00:00,28367.25000000,28390.95000000,28306.80000000,28357.93000000
2023-04-02 13:00:00,28410.57000000,28413.71000000,28361.00000000,28367.25000000
2023-04-02 12:00:00,28381.36000000,28450.90000000,28368.53000000,28410.57000000
2023-04-02 11:00:00,28416.37000000,28422.21000000,28364.57000000,28381.37000000
2023-04-02 10:00:00,28458.26000000,28477.78000000,28413.30000000,28416.38000000
2023-04-02 09:00:00,28470.01000000,28490.40000000,28414.36000000,28458.26000000
2023-04-02 08:00:00,28386.10000000,28473.16000000,28381.54000000,28470.01000000
2023-04-02 07:00:00,28476.58000000,28485.18000000,28383.37000000,28386.09000000
2023-04-02 06:00:00,28406.13000000,28530.00000000,28401.41000000,28476.59000000
2023-04-02 05:00:00,28388.35000000,28430.29000000,28375.00000000,28406.13000000
2023-04-02 04:00:00,28366.30000000,28434.68000000,28355.54000000,28388.34000000
2023-04-02 03:00:00,28452.74000000,28499.99000000,28355.00000000,28366.30000000
2023-04-02 02:00:00,28517.95000000,28555.00000000,28445.00000000,28452.73000000
2023-04-02 01:00:00,28477.73000000,28538.08000000,28477.72000000,28517.94000000
2023-04-02 00:00:00,28446.79000000,28517.44000000,28429.93000000,28477.72000000
2023-04-01 23:00:00,28381.97000000,28577.00000000,28379.63000000,28446.78000000
2023-04-01 22:00:00,28376.74000000,28384.23000000,28343.81000000,28381.98000000
2023-04-01 21:00:00,28372.36000000,28382.90000000,28333.19000000,28376.74000000
2023-04-01 20:00:00,28326.00000000,28383.32000000,28317.39000000,28372.37000000
2023-04-01 19:00:00,28400.07000000,28443.04000000,28280.00000000,28326.00000000
2023-04-01 18:00:00,28318.04000000,28405.31000000,28220.27000000,28400.07000000
2023-04-01 17:00:00,28417.81000000,28420.88000000,28292.32000000,28318.04000000
2023-04-01 16:00:00,28422.88000000,28473.90000000,28377.63000000,28417.80000000
2023-04-01 15:00:00,28372.84000000,28424.05000000,28320.35000000,28422.89000000
2023-04-01 14:00:00,28465.32000000,28475.97000000,28360.65000000,28372.85000000
2023-04-01 13:00:00,28425.49000000,28474.15000000,28389.77000000,28465.32000000
2023-04-01 12:00:00,28440.56000000,28464.65000000,28420.54000000,28425.49000000
2023-04-01 11:00:00,28424.98000000,28485.11000000,28389.37000000,28440.56000000
2023-04-01 10:00:00,28482.71000000,28482.72000000,28351.35000000,28424.99000000
2023-04-01 09:00:00,28571.08000000,28572.93000000,28353.78000000,28482.72000000
2023-04-01 08:00:00,28580.01000000,28589.13000000,28530.59000000,28571.08000000
2023-04-01 07:00:00,28541.10000000,28625.10000000,28526.59000000,28580.00000000
2023-04-01 06:00:00,28583.36000000,28603.78000000,28503.29000000,28541.10000000
2023-04-01 05:00:00,28610.62000000,28819.71000000,28467.31000000,28583.36000000
2023-04-01 04:00:00,28438.26000000,28625.61000000,28410.35000000,28610.63000000
2023-04-01 03:00:00,28465.36000000,28547.20000000,28408.57000000,28438.27000000
2023-04-01 02:00:00,28570.31000000,28595.75000000,28465.36000000,28465.36000000
2023-04-01 01:00:00,28477.19000000,28632.94000000,28442.25000000,28570.31000000
2023-04-01 00:00:00,28391.80000000,28590.00000000,28363.68000000,28477.19000000
2023-03-31 23:00:00,28469.31000000,28474.06000000,28337.46000000,28391.80000000
2023-03-31 22:00:00,28315.49000000,28524.12000000,28279.24000000,28469.31000000
2023-03-31 21:00:00,28334.52000000,28426.98000000,28262.87000000,28315.50000000
2023-03-31 20:00:00,28430.75000000,28473.00000000,28276.65000000,28334.53000000
2023-03-31 19:00:00,28495.00000000,28541.18000000,28365.99000000,28430.76000000
2023-03-31 18:00:00,28521.78000000,28593.34000000,28360.00000000,28494.99000000
2023-03-31 17:00:00,28370.78000000,28656.69000000,28320.79000000,28521.78000000
2023-03-31 16:00:00,28110.37000000,28551.20000000,28082.71000000,28370.78000000
2023-03-31 15:00:00,27927.97000000,28185.63000000,27870.93000000,28110.36000000
2023-03-31 14:00:00,27893.81000000,27980.00000000,27842.10000000,27927.97000000
2023-03-31 13:00:00,27820.00000000,27992.05000000,27798.48000000,27893.80000000
2023-03-31 12:00:00,27797.31000000,27878.84000000,27770.00000000,27819.99000000
2023-03-31 11:00:00,27738.48000000,27847.87000000,27688.00000000,27797.32000000
2023-03-31 10:00:00,28079.95000000,28090.17000000,27511.71000000,27738.48000000
2023-03-31 09:00:00,28034.51000000,28103.16000000,28010.56000000,28079.96000000
2023-03-31 08:00:00,28179.61000000,28219.36000000,27941.29000000,28034.52000000
2023-03-31 07:00:00,28168.41000000,28205.42000000,28091.65000000,28179.60000000
2023-03-31 06:00:00,28146.79000000,28235.45000000,28112.00000000,28168.41000000
2023-03-31 05:00:00,28153.13000000,28206.20000000,28080.33000000,28146.79000000
2023-03-31 04:00:00,28249.18000000,28375.00000000,28116.57000000,28153.12000000
2023-03-31 03:00:00,28028.53000000,28338.34000000,27916.34000000,28249.17000000
2023-03-31 02:00:00,27898.59000000,28055.00000000,27841.47000000,28028.53000000
2023-03-31 01:00:00,28068.50000000,28140.00000000,27786.66000000,27898.59000000
2023-03-31 00:00:00,28149.80000000,28197.96000000,28012.10000000,28068.50000000
2023-03-30 23:00:00,27986.10000000,28179.70000000,27900.00000000,28149.80000000
2023-03-30 22:00:00,27903.69000000,28075.53000000,27880.00000000,27986.09000000
2023-03-30 21:00:00,27839.40000000,27953.57000000,27686.00000000,27903.69000000
2023-03-30 20:00:00,28247.26000000,28277.00000000,27735.00000000,27839.41000000
2023-03-30 19:00:00,28300.32000000,28301.01000000,28046.15000000,28247.27000000
2023-03-30 18:00:00,28428.48000000,28482.13000000,28169.50000000,28300.33000000
2023-03-30 17:00:00,28517.95000000,28542.97000000,28262.00000000,28428.47000000
2023-03-30 16:00:00,28646.34000000,28646.35000000,28410.34000000,28517.96000000
2023-03-30 15:00:00,28644.79000000,28691.45000000,28568.23000000,28646.35000000
2023-03-30 14:00:00,28602.48000000,28710.15000000,28580.65000000,28644.79000000
2023-03-30 13:00:00,28583.59000000,28624.74000000,28518.29000000,28602.48000000
2023-03-30 12:00:00,28572.81000000,28600.00000000,28500.00000000,28583.59000000
2023-03-30 11:00:00,28725.00000000,28748.76000000,28568.54000000,28572.81000000
2023-03-30 10:00:00,28613.89000000,28775.60000000,28579.43000000,28725.01000000
2023-03-30 09:00:00,28613.97000000,28674.69000000,28566.67000000,28613.88000000
2023-03-30 08:00:00,28587.63000000,28633.70000000,28491.39000000,28613.98000000
2023-03-30 07:00:00,28489.19000000,28701.96000000,28442.79000000,28587.64000000
2023-03-30 06:00:00,28964.76000000,29002.67000000,28090.06000000,28489.18000000
2023-03-30 05:00:00,28350.00000000,29184.68000000,28343.39000000,28964.76000000
2023-03-30 04:00:00,28328.48000000,28382.00000000,28245.06000000,28350.00000000
2023-03-30 03:00:00,28348.60000000,28457.48000000,28235.25000000,28328.47000000
2023-03-30 02:00:00,28389.41000000,28456.84000000,28319.48000000,28348.60000000
2023-03-30 01:00:00,28291.01000000,28429.28000000,28211.00000000,28389.41000000
2023-03-30 00:00:00,28388.58000000,28500.00000000,28290.35000000,28291.00000000
2023-03-29 23:00:00,28419.49000000,28468.13000000,28356.23000000,28388.58000000
2023-03-29 22:00:00,28316.13000000,28448.68000000,28279.29000000,28419.49000000
2023-03-29 21:00:00,28252.34000000,28349.00000000,28195.69000000,28316.13000000
2023-03-29 20:00:00,28152.45000000,28333.00000000,28139.84000000,28252.33000000
2023-03-29 19:00:00,28442.80000000,28447.72000000,28135.82000000,28152.46000000
2023-03-29 18:00:00,28290.97000000,28490.00000000,28270.99000000,28442.79000000
2023-03-29 17:00:00,28425.90000000,28590.00000000,28266.66000000,28290.97000000
2023-03-29 16:00:00,28441.77000000,28493.55000000,28327.29000000,28425.91000000
2023-03-29 15:00:00,28354.00000000,28479.27000000,28230.85000000,28441.77000000
2023-03-29 14:00:00,28382.23000000,28383.92000000,28272.86000000,28353.99000000
2023-03-29 13:00:00,28319.89000000,28438.81000000,28246.01000000,28382.23000000
2023-03-29 12:00:00,28506.99000000,28562.75000000,28313.25000000,28319.89000000
2023-03-29 11:00:00,28086.82000000,28650.00000000,28040.34000000,28506.99000000
2023-03-29 10:00:00,28052.30000000,28164.48000000,27969.69000000,28086.82000000
2023-03-29 09:00:00,27544.14000000,28158.00000000,27507.60000000,28052.30000000
2023-03-29 08:00:00,27568.06000000,27650.00000000,27520.55000000,27544.14000000
2023-03-29 07:00:00,27367.44000000,27612.95000000,27349.68000000,27568.07000000
2023-03-29 06:00:00,27395.00000000,27409.88000000,27326.88000000,27367.45000000
2023-03-29 05:00:00,27325.77000000,27413.97000000,27297.00000000,27395.00000000
2023-03-29 04:00:00,27268.74000000,27479.36000000,27262.01000000,27325.78000000
2023-03-29 03:00:00,27261.06000000,27340.00000000,27240.10000000,27268.73000000
2023-03-29 02:00:00,27218.40000000,27319.10000000,27210.96000000,27261.07000000
2023-03-29 01:00:00,27190.54000000,27232.94000000,27133.61000000,27218.39000000
2023-03-29 00:00:00,27307.21000000,27328.29000000,27095.66000000,27190.54000000
2023-03-28 23:00:00,27425.98000000,27492.80000000,27242.96000000,27307.20000000
2023-03-28 22:00:00,27344.13000000,27520.00000000,27158.15000000,27425.99000000
2023-03-28 21:00:00,26863.20000000,27390.00000000,26838.21000000,27344.13000000
2023-03-28 20:00:00,26882.07000000,26925.32000000,26745.00000000,26863.20000000
2023-03-28 19:00:00,26998.63000000,27024.32000000,26852.05000000,26882.07000000
2023-03-28 18:00:00,26943.01000000,27072.09000000,26923.30000000,26998.63000000
2023-03-28 17:00:00,26881.97000000,27022.86000000,26846.43000000,26943.01000000
2023-03-28 16:00:00,26983.02000000,27029.50000000,26835.31000000,26881.97000000
2023-03-28 15:00:00,27057.36000000,27210.00000000,26852.16000000,26983.02000000
2023-03-28 14:00:00,26740.96000000,27155.38000000,26725.53000000,27057.36000000
2023-03-28 13:00:00,26875.03000000,26932.97000000,26631.78000000,26740.96000000
2023-03-28 12:00:00,27013.68000000,27044.79000000,26820.50000000,26875.03000000
2023-03-28 11:00:00,26962.89000000,27033.99000000,26925.80000000,27013.68000000
2023-03-28 10:00:00,27070.53000000,27103.44000000,26934.00000000,26962.88000000
2023-03-28 09:00:00,26974.63000000,27142.25000000,26974.63000000,27070.52000000
2023-03-28 08:00:00,26964.59000000,26998.70000000,26872.11000000,26974.63000000
2023-03-28 07:00:00,26971.71000000,26999.33000000,26893.99000000,26964.60000000
2023-03-28 06:00:00,27037.58000000,27046.51000000,26910.35000000,26971.71000000
2023-03-28 05:00:00,27074.81000000,27083.40000000,26970.19000000,27037.58000000
2023-03-28 04:00:00,26960.93000000,27176.05000000,26800.00000000,27074.81000000
2023-03-28 03:00:00,27124.90000000,27160.00000000,26936.00000000,26960.92000000
2023-03-28 02:00:00,27100.00000000,27175.66000000,27066.02000000,27124.91000000
2023-03-28 01:00:00,27170.64000000,27255.00000000,27078.92000000,27099.99000000
2023-03-28 00:00:00,27043.85000000,27198.99000000,27009.88000000,27170.63000000
2023-03-27 23:00:00,26968.93000000,27059.48000000,26877.82000000,27043.84000000
2023-03-27 22:00:00,27090.80000000,27143.23000000,26942.25000000,26968.94000000
2023-03-27 21:00:00,26959.99000000,27176.79000000,26949.23000000,27090.81000000
2023-03-27 20:00:00,27145.51000000,27211.26000000,26922.17000000,26960.00000000
2023-03-27 19:00:00,26903.63000000,27313.42000000,26858.79000000,27145.50000000
2023-03-27 18:00:00,26960.38000000,27040.00000000,26508.14000000,26903.62000000
2023-03-27 17:00:00,27693.00000000,27734.67000000,26938.88000000,26960.38000000
2023-03-27 16:00:00,27749.99000000,27844.69000000,27600.00000000,27692.99000000
2023-03-27 15:00:00,27892.69000000,27923.42000000,27690.36000000,27749.99000000
2023-03-27 14:00:00,27915.38000000,27996.28000000,27839.00000000,27892.69000000
2023-03-27 13:00:00,27925.64000000,27943.48000000,27864.89000000,27915.39000000
2023-03-27 12:00:00,27848.53000000,27972.98000000,27820.00000000,27925.63000000
2023-03-27 11:00:00,27808.80000000,27866.63000000,27768.55000000,27848.53000000
2023-03-27 10:00:00,27785.86000000,27850.00000000,27734.90000000,27808.81000000
2023-03-27 09:00:00,27715.19000000,27800.00000000,27666.00000000,27785.85000000
2023-03-27 08:00:00,27906.98000000,27918.02000000,27675.31000000,27715.18000000
2023-03-27 07:00:00,27888.68000000,27935.17000000,27871.91000000,27906.98000000
2023-03-27 06:00:00,27879.16000000,27930.16000000,27829.99000000,27888.68000000
2023-03-27 05:00:00,27826.98000000,27890.16000000,27781.60000000,27879.16000000
2023-03-27 04:00:00,27994.27000000,28013.57000000,27801.06000000,27826.98000000
2023-03-27 03:00:00,27968.05000000,28023.86000000,27917.16000000,27994.28000000
2023-03-27 02:00:00,28040.28000000,28143.00000000,27949.00000000,27968.05000000
2023-03-27 01:00:00,27838.10000000,28079.83000000,27804.40000000,28040.29000000
2023-03-27 00:00:00,27777.63000000,27838.11000000,27750.49000000,27838.11000000
2023-03-26 23:00:00,27827.95000000,27900.00000000,27670.71000000,27777.63000000
2023-03-26 22:00:00,27808.75000000,27856.66000000,27785.00000000,27827.95000000
2023-03-26 21:00:00,27837.81000000,27934.57000000,27772.78000000,27808.76000000
2023-03-26 20:00:00,27699.27000000,27857.85000000,27660.00000000,27837.82000000
2023-03-26 19:00:00,27803.89000000,27878.43000000,27635.18000000,27699.28000000
2023-03-26 18:00:00,27795.22000000,27878.89000000,27717.26000000,27803.89000000
